Approach,Query,Time_Seconds,Result
did:plc:vgzgerofcmu422rddoslf5ox	0
did:plc:zrltv54e34butnaqf7dkcbc5	0
did:plc:sp3evkjp23u7tyze5newsmro	0
did:plc:jlpychqgl2vrvmrnrofbfdet	0
did:plc:latufd2dw5j3imlwgtmiuith	0
did:plc:2nx7yr5jtag4jyp54sbtulut	0
did:plc:dlwhwhhz5a7tcerg43tw4rez	0
did:plc:av3tcetws3kh3vdxyrzmmgng	0
did:plc:uhvbfzf2455yst3afavsnr4u	0
did:plc:iadwp2ldfpjfk2rv7w5wjdc2	0
did:plc:5jv42cwimnly6vwd2xdw5ghu	0
did:plc:w4k37nr27u2b5qqktbrj2gb3	0
did:plc:zktqs2daheze5unx6wdvdlwy	0
did:plc:kjavt3kpyac2no3muwblk23f	0
did:plc:5q5j4x5g5leziiz3fim3e6ou	0
did:plc:v4mpbz3fnlo5br2qouddauoc	0
did:plc:2kchkxbq6gtvv7jscyid4nec	0
did:plc:yucfvx7wjixhubrwqzz57g7c	0
did:plc:zbopq7ykrj6uzac7pnfj57g4	0
did:plc:aio7g7jje4s3gwf245pljzod	0
did:plc:6nkhsneu3tcuf2qkrg3hslh2	0
did:plc:7ej3obmhn4fdpv7jgxsdsuc6	0
did:plc:4qz7e3rjak65emazc2zihkrf	0
did:plc:x5s2lcy3va3rvx7l2kb4geuz	0
did:plc:vs4dz4ew4zl3zx7iknja5myn	0
did:plc:cwa5mbcwqtzx2uy5xqu7nwgs	0
did:plc:m6gyjh5iheycwycpyiazpywf	0
did:plc:ewxuekyls4ewhzlf4bs6yk4n	0
did:plc:zyjeiyqhgkih7fb2man65xoq	0
did:plc:jkxmmuv2eljda2qeipadfgry	0
did:plc:lywklsm4zsg63y4z4toiczbq	0
did:plc:eqhmcfxb4xvruqinzqnuhreg	0
did:plc:cuq7uddzasvyfljrw44j3equ	0
did:plc:v6gep75xsqrv6nxrjggy3bbm	0
did:plc:gnse2hm6yzyc27ucmya4hxca	0
did:plc:wnkgbzouxftph7dfjmqwvqng	0
did:plc:3qzj37k25cr2h7mwkh76nkvg	0
did:plc:cbzzsrfl7e447mcgcpw7whtp	0
did:plc:sfr7drulx26nxxs4omg3onhw	0
did:plc:7atybwcumasu4bbsczvthoap	0
did:plc:xizozflksu3j5fq2bgorlvl3	0
did:plc:z3ff3se7ttm7xato2ip2aen7	0
did:plc:5atu2jxax2bxnvpwievoqpi4	0
did:plc:2havcf7l4bkqeaupthkh6zup	0
did:plc:lv3pvwkymr7xjhihcb2jyb66	0
did:plc:wocpnkwpe2yuw7j4o7pgfwft	0
did:plc:fjjhzkmxwj3bdc3dqiatgq5s	0
did:plc:vjjvi6gtd5au5rxsgzdvnkxb	0
did:plc:nela4undp35ax75dcasq3leo	0
did:plc:zftsnmv3oeatoag66zia5sfu	0
did:plc:qeqhdn6hrav2ldkrs7vc3b7s	0
did:plc:2wsoxyanysfaf4punjxtxbug	0
did:plc:yojzj34e2m7lx7jbryijysw6	0
did:plc:jflqm6bvtd44w7vsjfhkwueo	0
did:plc:klqc72ifo2dkuefp3tlsfcor	0
did:plc:dyb4xj756lrbjrkqjsycrwgb	0
did:plc:ojkallk5kwfs6ikfru3v33z3	0
did:plc:nyxayypbsz64r433fscjuiu3	0
did:plc:zabg5njr2iyphbtqorooqnci	0
did:plc:dyk6h2ezqgmqfp4nvxj4rgsn	0
did:plc:wkti6gbcbmcgjpv5vrpxiqyt	0
did:plc:yosp6h6g44ad27lhpgugjsos	0
did:plc:anxqoytucsdssqxeim2t3ehy	0
did:plc:hnmkrtuejkydjus3lgjuom4j	0
did:plc:p7uvhvjfxyqrnnl2hvchrfsg	0
did:plc:dg6u6udqpddamcxsv2yna2kt	0
did:plc:gixduxxlhg73u3dhjto6jtrk	0
did:plc:pa5hd26thi3cwt63dumechyc	0
did:plc:rja3jucxvzc3zbu6t2vzunf3	0
did:plc:d4vivdahuwmwkrwtzkcbvbhi	0
did:plc:7sthqnobu33s6i5frnczfubc	0
did:plc:mg4mmuxvuqemxubmd7w6m6je	0
did:plc:u2zqxiwbyvs7a5hwp2jqlzoo	0
did:plc:jkl7voneb6uoi4bfvgbiehbr	0
did:plc:bt3gsltgy5tb4cx2vetdaulx	0
did:plc:klpna4vcyf3xndskajrr2hmy	0
did:plc:hfrckm4dtwqvjq3zmr5yoonj	0
did:plc:vrokcjfzre3ws7tjynrptveu	0
did:plc:tpgn4tlf5qw5h2dznf6eqkx3	0
did:plc:sff64pein5znqvt2vkc43djw	0
did:plc:fpukatj4flvmgor74t7rxi32	0
did:plc:uauvgtaseetghf5czwruktdj	0
did:plc:xdhxbkkypheeftloksyjc3xb	0
did:plc:54fie63xl3ydkf27dtgwbmn4	0
did:plc:w7fnv54gq454g6xmr6eadoky	0
did:plc:5rj77mkqv7thmshhmq3wyh7t	0
did:plc:pdhwxzbeqjn5o6pivxuiuu37	0
did:plc:olczvlbjk7boyj3dcjttkvqb	0
did:plc:hnmi4smrlapxsneczksdod5d	0
did:plc:6dl53sm7ehjtgzyibaxvakx4	0
did:plc:lfcopr4haoh26dsgd73tuxa5	0
did:plc:tsrx2d3ttpqh7liv3icow4ec	0
did:plc:akinexwgwuqtv2uhbzbq4kke	0
did:plc:vumaanya5efdtjug4lmzosfe	0
did:plc:7ztje6joy6357pe7tdcgf62w	0
did:plc:6vbcb7iyph4ucplcevxaij7i	0
did:plc:szrakhgwtannu4wt57nblrkm	0
did:plc:mrganbdjovxtfmjfjw6a7ibj	0
did:plc:ygplmrzffl26tstoovcsxa73	0
did:plc:5i5lcootmcece6l6sapw6h52	0
did:plc:2e7ljb6svlymtljvqgdgul6i	0
did:plc:lfpd5kv6csxb7ga3kt7ueo7e	0
did:plc:tf7raqeyuamukc4rvfcpuirx	0
did:plc:l4lzdchbmol35m6kouhzrko4	0
did:plc:jh2gvrhbvaqxhf3b2hcyu7yr	0
did:plc:3b4wtrbmn2l37amv7v2zbrn7	0
did:plc:arsm56t5xiicqq3v5w6k562t	0
did:plc:4aiwubxijhvmyqlfuizpy7pu	0
did:plc:6kulegsn7vynhlmu6es75ds4	0
did:plc:ur5hbxuh2gaqavzmhb2tepv3	0
did:plc:wadj26ljqzb6zutez4hnmqm6	0
did:plc:uhelodrnxlr2zpskjcswtps4	0
did:plc:bhsnmoqfcwqsxqqy2atx73zp	0
did:plc:x5neirjzpg774yl7wuiyq3q6	0
did:plc:hdwzj3ugpwcbbzbeyomo5xlw	0
did:plc:6527btde5nnr3sotancjp47r	0
did:plc:jmn6hi2mxn3g2xuhleocj2qk	0
did:plc:d4g322jzonmkimo7dkn2352l	0
did:plc:b2ze5jlsnajbzn7ifzbm52kk	0
did:plc:yec7f4ubejzqggc6ozza3a5i	0
did:plc:pgzf66cj35xjmtv3o7bjrwcz	0
did:plc:7ajo5wrxtzruen5kyrezq4ro	0
did:plc:ejhqs5hgnvbthkl5fxjdjsxu	0
did:plc:pccp2yytdgzxdt5xhau4csh7	0
did:plc:rq4mwciykfvzwhk37vys6ddb	0
did:plc:geu65cfhpmftm2wjqb553qft	0
did:plc:u3s32pz7abnn64qyu2lt5dan	0
did:plc:t55gkxwxaoze7uh7elgtsaex	0
did:plc:mqq6rt6vs7gr4vetiide63s2	0
did:plc:cyryj37shodejp5ilbdtk7k6	0
did:plc:bff2qfpplmk3quyxly4cqt5u	0
did:plc:3tzggkadlftavtwkxx7rqsun	0
did:plc:vzjvdtcslxgfmqdyfkkeavxb	0
did:plc:7f3yqpsg5yh6y5qf4eqlxsqx	0
did:plc:p2pbhl5wx4bwlvpvxngbxgpy	0
did:plc:3tbadib44psoljlsz4rupnpd	0
did:plc:xrlsstewqtmznirzftfwgvfs	0
did:plc:nntj4nmuucgzbkuhjkdjylq6	0
did:plc:5mwe65hxew3o7fh2n4tnpunx	0
did:plc:wepokze4wkyjl2p5mi7edtaj	0
did:plc:pcxswpx34v5ycvsrpvb4baex	0
did:plc:tawemwug3vqb7osv6ei72bmc	0
did:plc:2qyd7ab6wmojcylrwlwsnroa	0
did:plc:ij45em7fd56rtbjaosgxmpl5	0
did:plc:owxyrcacct24fzgyvvvr334i	0
did:plc:lbfhn5hqkyaqv7tj5xn2ewba	0
did:plc:bxrlqhz6gaiymof2vqd7pqqe	0
did:plc:bozivwe5pa227b2xo3awp3bg	0
did:plc:agrw5fqejcm5ttzxoorfn6ma	0
did:plc:myojcd5rcezyesfpyxxejjbd	0
did:plc:ykeybr5h55tunvoymfc2kohk	0
did:plc:t7hv6lzvrlhbwiv6nsrabmpa	0
did:plc:qtuqjrpf24qyifbd23tm3nho	0
did:plc:imjk246vjx6oyjmgfdmumhgf	0
did:plc:3kf2t2xjse7yfmfobtd7qpwj	0
did:plc:d5ivpywt4akm3eyva272som6	0
did:plc:4ayqc3dpcjbaaekfpmrjixnp	0
did:plc:btvqzu4u2dnwhsqcet6hgad5	0
did:plc:mek6srsnsedcuzvbqmssy36s	0
did:plc:ftf3wobzgka6yua3svp5yaen	0
did:plc:eikcyjiqz2uhs6ahlxk6d2u5	0
did:plc:c7iofwoyko7hi2rcwq7y25ii	0
did:plc:sdvdwc6xletpystst45fecoa	0
did:plc:qr32vqsov5j3bhkz56soqfmf	0
did:plc:3bcxb3l35gix4fft7kgdmuum	0
did:plc:5wrpq6anemn6kovxjg4wdfot	0
did:plc:urrnvkk7cfdad2awshwr7h44	0
did:plc:6b2sjldqqbneb4odxbcnteh4	0
did:plc:abxq2lphz2befche54q4hl7s	0
did:plc:dm3htdjr32phqguamvk7k7i3	0
did:plc:mkgemzgqmikvf274uegsru5b	0
did:plc:hi4su3cod76labcqdcwfxvrf	0
did:plc:cjh5c2r3g3nrnhmjenhauuar	0
did:plc:atl7py5zjrncyqnhbp33elpp	0
did:plc:w5yhqe2u53xftulgq3oxwwh7	0
did:plc:4uh44wfze7tysdahxwqfjcb7	0
did:plc:giip3jr2xysgzgcexh3h2ygz	0
did:plc:iz3mdbtcqnebsvuddwtkmbjq	0
did:plc:pi3wsnbxmygxax7sfdcxqgfl	0
did:plc:uqdpi7ctoxs6dgu6achedbhg	0
did:plc:n5yqmollm7kl2j6ngvi7xz4o	0
did:plc:7hoe7bgojnmizk7tjxihbmtx	0
did:plc:4xyiftqg2ldx6mbg35xcfusd	0
did:plc:aocfpv4zjasc6q6lxinjydtp	0
did:plc:7a3kanembg6sunu2pucgj4w5	0
did:plc:zvyvg6imgpk5lsdbbtwv4uqf	0
did:plc:yr4kmx7jqfwqauamtg3tgeeg	0
did:plc:j2vyx2sep5xmqzumt54m7dey	0
did:plc:o7yhrp5oky4iwwskkv3g42p7	0
did:plc:jwrvcb37kch45z5n4aamgmah	0
did:plc:46gixcjxkt67wo5gbn3w3uz6	0
did:plc:6jatbi5flrkdi4bvcodl5qgv	0
did:plc:bpvsbzkws4tzuqvrcmqi6546	0
did:plc:g7ropfx6qatfgw6jkibna3bh	0
did:plc:aryef2c7mar2gzduq6csxypj	0
did:plc:bfuemoaec43un6ix57ymtpc4	0
did:plc:k3cdzwc6uqe6ikab4xe7no4p	0
did:plc:iz46llauhh2y5u53m3hthcmv	0
did:plc:sumr6fbft7slvu6hbnlefmqr	0
did:plc:kfsaqdm4624tghuu4nydph2i	0
did:plc:4cxvuzlkflowf3pm6srorays	0
did:plc:pqj4lnjuwyhk6soetib4ridb	0
did:plc:s3k7pt7m7pfwp4o6szftnw5k	0
did:plc:jaw5wlhwv7kwoejgjh6axvgk	0
did:plc:rlvqn6inakoytmdztr5dnswq	0
did:plc:u5pmaswcrege6zn2livvrj2y	0
did:plc:ozhlmrvqgkyc4zosa7fujepo	0
did:plc:d5gklyt2hxaqiv2y7n6vvqym	0
did:plc:3k2fu5cereuj6mx4jnavvtyc	0
did:plc:hvcjigu67v662q4p6ktyhwip	0
did:plc:o5wlr3gi4tz23ake7ef23ejs	0
did:plc:wa5d2u3e6y5n2snh6mkomflb	0
did:plc:sp4ffywburv44jfebe42wy7t	0
did:plc:dtta3icev23ofe7wfrm3rbwr	0
did:plc:jhfjrpnf46epw2fmg26p6ayh	0
did:plc:4ykiisxle7uyr64xyfutnfgn	0
did:plc:jmmkl425tns6xxwxzu4jqgwq	0
did:plc:6dqlrkpojx6ruulmgdfhur3p	0
did:plc:nkpgbmwewi5h4wfjanxupixk	0
did:plc:lccaeryq3enepdzacofilusy	0
did:plc:q45nno4vkru4euofsjtjexqr	0
did:plc:kvdudx2wzj63v62wgydziz2t	0
did:plc:dmbvb2ity2luae35z4fbx2ef	0
did:plc:plaz2fhmhruajfz5hu2nfwjh	0
did:plc:swmw4flks7rvwhu5hvkoahpr	0
did:plc:zzfr4r5zokregp2ghhctu6ni	0
did:plc:fg44slyjrlxcgzetimyxbhdd	0
did:plc:jfiomtzr4qdg7dewuxkwk27n	0
did:plc:75zqsrqs4caufqeiqpwhpj3c	0
did:plc:6bx2u5jzqkernnsx2hckugym	0
did:plc:fnj2kyqw6v3rzctz2xrxjgo2	0
did:plc:t236cwz3p4klpr2jnlavuky2	0
did:plc:sdnrxf3wcurlzyoix4qvxitq	0
did:plc:7rus47vxk4uirttoy5hfr2cy	0
did:plc:j5oxxvoqlwhqiztwz5a66fzy	0
did:plc:q2fn7kni4zun4kd5e4fvtdhy	0
did:plc:vkblezcerrwxnek4q2ukpyyx	0
did:plc:r6jyitc7kbknt57kf7eayjrp	0
did:plc:pmui2j3raudbcsmkzys2dcjz	0
did:plc:b7mzylkqtye7amfn2cod7pyj	0
did:plc:4c7crgzdjwzg3qtxh5s5myxc	0
did:plc:wu4ha23xo7hxiu6g5ielmwbb	0
did:plc:quk3xnje6rjaxxwtznmdnwed	0
did:plc:zkzwbupvzbojwpoddkc3qsqz	0
did:plc:pkqeyckknoula5c2cbo22qhn	0
did:plc:tr5pgsqwcrgkwctq743cectj	0
did:plc:7nihrvlbj5ejfkcol5pfsmp5	0
did:plc:jyr5eia2rynohnozjk2a2vge	0
did:plc:f3kq5tg4fbsk56t4schk7wla	0
did:plc:rzai2pkemsmf3vvp3f4hjf3e	0
did:plc:6btsnkqy4hvis3gpxho3oiun	0
did:plc:l7zdinoipcgtjo3srhykr4ve	0
did:plc:o2v7o5qhqhudmbt7eq4tod5m	0
did:plc:cdbchofvcvd5g4djuzcx5vs6	0
did:plc:m4uzmpejofjksmugj6vxol6e	0
did:plc:eavqqcklhqlg2yolxn6wksni	0
did:plc:j632jg7m3pqx6cte5cvae2ea	0
did:plc:i4s2xbkzdps3jpogojk32ylp	0
did:plc:ff6kddfj7nzxmaqwfx4rxlid	0
did:plc:dy4rzs3bs6cqzvf53a6xoy4j	0
did:plc:ly7cvfjrx3djj55r7t5ywfof	0
did:plc:j6hgn22bdtuquq474cmfqzel	0
did:plc:qmstrcwgooovvtw64kxnej53	0
did:plc:7t4rt4soisjrukuerhmsobmu	0
did:plc:mnsu77u4feij7utssdbie46l	0
did:plc:57kbaxxfrtmoahrtd5n3eb7d	0
did:plc:f3egx6cwlpeajr4oo7jdrdva	0
did:plc:5tb3gjs4fgmbyfqjuo5tkuk4	0
did:plc:zaycn24yty2lzwr4j4utvvz7	0
did:plc:4ac7k6p6737uknrsds2tizls	0
did:plc:mqjikx7dvsipejg23xfnbeh3	0
did:plc:24g3vzdxtbilljsy2hbxbg5y	0
did:plc:tbjzqlrwzl2i4ueqnuywa4sn	0
did:plc:ob7omtpsjotk2sbej4pllklk	0
did:plc:caybkto7lxxm3pyalot45jb4	0
did:plc:ggz5fzvudtpi5qgvquw5g6yc	0
did:plc:f3eisemrv573ogptx5c4ywfk	0
did:plc:zxhxtfxoo7lrclljrlv4i4ao	0
did:plc:5av6m6m7ppuhgbo3ddkqpiqw	0
did:plc:ang5evac5jbfct4wuxqnfsyq	0
did:plc:e4f7jy3abs3admb42ot54537	0
did:plc:6iqg7c42gb6jjgtylmejrejz	0
did:plc:65dqfncfu4rshun2ic2puz2j	0
did:plc:5c745odztggsuohh7ct4y5ry	0
did:plc:s7nvzmtovnzc6miagxgn524u	0
did:plc:rsk7riejrjla3l2coemo522e	0
did:plc:rb4izvlgxrc2crpalhez7se6	0
did:plc:qw3j3ijqg6cmhi4jf7v4unsi	0
did:plc:esdfjoxxy5xn3ghhc4gsz6df	0
did:plc:2r7h665d5dym4fwznpeqzs5c	0
did:plc:fv3227y35ne3qxcuusokcdbj	0
did:plc:dcb3mrdxy5cdkx6k3umwucdg	0
did:plc:mulcm4y4wuipoerzdft4vply	0
did:plc:m5tklkimwulpke36pkhgvol5	0
did:plc:oq4u36djenauzf35es2rov2o	0
did:plc:lvuwlkmmmznvfujwysyf4shw	0
did:plc:3c2qypz6xqkomlcv6az4s63r	0
did:plc:krq3tsyrywlkwawditu7x3xp	0
did:plc:jgrbzu5g3kkpikgrhbk6pz64	0
did:plc:ibhwgtelt4cxilve4wavnwys	0
did:plc:tfoo2ekws5462p3wsnmjvr4a	0
did:plc:yryx5wbz7veu73ohics5nx6y	0
did:plc:kwpuyeliwzvlzyistf5rtixk	0
did:plc:iqfrei4xcjgzhd5fgx774yjf	0
did:plc:rpfhzvgbricxez5bpbq22y6h	0
did:plc:27dcrdrxjzr3txwv5ohg77dw	0
did:plc:ttim45uroqexxbisddy7algx	0
did:plc:okesqwsjv6libr2vxhg63d62	0
did:plc:bl3srltc7v4ty2esjoqorq5a	0
did:plc:djjftgdwcjwjq36shz2dkt22	0
did:plc:tct5xcng5ye6db2mexsqanxx	0
did:plc:6a2wm7pugsy53gtnc2lhjni2	0
did:plc:t2xszjqkrqnogpfwd3lfos5r	0
did:plc:pmguu6q4c6lu7isesvjnv3pi	0
did:plc:hhqopzwox5jxfazrazas6vz3	0
did:plc:pf3htdiq5up4zhi2x2ve3cyp	0
did:plc:opct3hvyzsd33ltxrqfyf4t3	0
did:plc:poogmtufh57ofzfj5gpgtorv	0
did:plc:247h5jpw5k3nrjiiu5safgie	0
did:plc:synpp45trdqxqr7mfn6iowh7	0
did:plc:xg5uhct3wkvqgmuqwx5fc3ri	0
did:plc:dh3jbuldozabqybzzxtqc3qc	0
did:plc:aytusng5uqf36aupdw7gre6x	0
did:plc:orkoe23rgruxvffz7tgsk7kh	0
did:plc:ayxuf4nnj5vf7egzvi7pseel	0
did:plc:7nom267e2ca3nfgp7to57ynz	0
did:plc:ichjvox2j74k5x5ns57zul7m	0
did:plc:hwaef5s6jkwr46b4dd3vu3oo	0
did:plc:ieftyf6k4ekxuk4um2fsi7fu	0
did:plc:pypt3tivot3o6r53orfwqh7z	0
did:plc:7ksh22ynvmpjwg6yrsusr6tl	0
did:plc:bfhfpxgedi6bj6gmnbimzoxc	0
did:plc:eafwtsqgxgh474v6zxvahvtk	0
did:plc:5mwqnbhfkqmo2zq2ri2h3la2	0
did:plc:c5up2rd3bewbvdyppoy6z3uz	0
did:plc:3mvqbaqams7dagenjyuvcn4o	0
did:plc:6oe6fhazf3sizr3v5fivu3hm	0
did:plc:cpifl3tglqcdgafkv5ow2qhu	0
did:plc:wu546udjdbl7ioy3p6u47i6z	0
did:plc:ddlretj2gxzeye3jqald4yz5	0
did:plc:qkz3g45nlovfdejxtspddrbs	0
did:plc:wcd5otwf6g4qw7jgyljok5ts	0
did:plc:s644jooack3h2cl2dss6ab5o	0
did:plc:cyiqthnrem3evm7doo7qsace	0
did:plc:nqbo5po6it3yy6dmb7kkdfnx	0
did:plc:7pynzgbwz4nnnn6tkchymvyz	0
did:plc:7jxwje4ymz3q4nhtbmwyosuz	0
did:plc:iy4vmhc5d7v7kcsof3w3uung	0
did:plc:f7kf6h4e4lm45xwojcpcgm7b	0
did:plc:dwxxpbze3wysa5zvqnzyc4rt	0
did:plc:2ybap27ximq2ly64up5ilcz3	0
did:plc:keenghla53hnghd52eywwppa	0
did:plc:6unqqdsxx4qc2rmhra6hh3gq	0
did:plc:sjsf7ybjduga2uafnq7pwuny	0
did:plc:omeszzfy7fxratthv7pmykdu	0
did:plc:644y5e2a3bcedmsjpofrhaps	0
did:plc:ldofpvkat6se5j2bmk7ddh4t	0
did:plc:oj26wz5q3ykauytiprupyml2	0
did:plc:amkqi76uroszvozo2rssiefl	0
did:plc:gptj63isphzeqq4ocobvcacl	0
did:plc:oqxuxddluobfrxa6ys6z7x7v	0
did:plc:yweasfzraotokpoauacov24p	0
did:plc:rfh2f5pq3oxphxxoaatw664x	0
did:plc:tnjzkihkv3mc5lf24xf4jqoq	0
did:plc:3keghuhksnr42org6ceplb5n	0
did:plc:d2qdqxc3ildlvnyf7p6xe2yr	0
did:plc:w22mksjf2yxrvrlfltfn6y6g	0
did:plc:vqx4jigrezyozrmy556fd5zd	0
did:plc:lgj2unqewi2autq4jxpfqroh	0
did:plc:ofbculrhc4e62vt746fawz3d	0
did:plc:de3zxqxqrd5zougfbumylpxp	0
did:plc:22xah7aarv6su74mezzr2nxg	0
did:plc:dya656fvfmuhrq5ou46xikth	0
did:plc:ln3mtgpwfq63psdqzw3qd64m	0
did:plc:ikixqevapibnfuhjjyju3uuj	0
did:plc:hghasek7d5qvnhq3kjj7d26d	0
did:plc:znrxolaclu3m6icrwjsfykri	0
did:plc:jghk7ukfgjhdgbkgii6svu5p	0
did:plc:ox5pf5gzvfw6nz534muluxad	0
did:plc:6zhcjvisgud2h5r6hu4siazo	0
did:plc:tlvf42zuds5flbuhj37kxur6	0
did:plc:mvixnrwg5urw55xzel4w3zkb	0
did:plc:hygdd44usyozya4pidvtomrc	0
did:plc:on4yw67cuxpdeymveotwe763	0
did:plc:kp4osk2tfi5vufpv5vhyey6b	0
did:plc:lwqr5xxbqtcwsbmke66yvotb	0
did:plc:ybrq3vobuycsd2jlysf4fet2	0
did:plc:y4eoa7syyieve6bqi5oalsxr	0
did:plc:p54rgh3b6ltaboja2c4ty6c4	0
did:plc:p4wkfd3kboaqrh3uu7gdf2o7	0
did:plc:njci47d6nmp5jb2kudjogwq5	0
did:plc:2tpcfbizq5aexwe6er6vsxvv	0
did:plc:yvr5b7saxg5wbs4bxrwygacj	0
did:plc:wfd2lnd5msmyimckeyce6p5c	0
did:plc:rnm3vtgh34cxuudl5ktdmne6	0
did:plc:ib4o4o7up2vr7iruyehoy3kn	0
did:plc:bbelij5kt5wjb7wthgo64owl	0
did:plc:ah3rr4zmpd45yewdbthviyds	0
did:plc:k3qicmom5yjau72gxtpubfst	0
did:plc:727yx4aexfxzbd3z5pnu6hqv	0
did:plc:oknid3tdl5cnfael343mjm55	0
did:plc:5lwxl3hu72sczpld6yqbzz3q	0
did:plc:es2ipjuwcnhbu6v5ssxcboyw	0
did:plc:rupu3r2hp5cf4ubfzkwe6csy	0
did:plc:ukaccan4qro6b66lgctbfobr	0
did:plc:xi2h52xfhbejkqvrhphy6mob	0
did:plc:dshpqhi2ilotkvygkaghpyfp	0
did:plc:hcdvhrljfjaurc6egzhrn7w4	0
did:plc:zafyme2jyaxdxvxwstp4gg6r	0
did:plc:vygpftvmoi7tyuxl4yxpopxk	0
did:plc:vu4mszzp4jejidbpl2ecais4	0
did:plc:arxwulbdxl2hvf54qkbtlnla	0
did:plc:fipstpzqaphzrcjyospaf3qg	0
did:plc:ut6zc253a54qk7mhpbsbk4qj	0
did:plc:jeyeh5l6lmwqddrxy4es5375	0
did:plc:sreb2wfkqfmcodm7leozcnk5	0
did:plc:oyiafliyvn6w537hsnxuqnp3	0
did:plc:wigh6odyynzmjwotzp6swv3y	0
did:plc:cjxt2wtw2eshrk3kk53qwenv	0
did:plc:fjpiq632uz36g6zaqeozbmyk	0
did:plc:ijwiildzqu2umwvs7ldrwvir	0
did:plc:u7bul3enusjgnfviu5ftcqmy	0
did:plc:7on6xukgvhqxuu2zvy47eoxz	0
did:plc:timlb5jhaajz5s5it5ccyzn5	0
did:plc:ydbmzn4ocggfueyyf52tnbf3	0
did:plc:o76wkx3kijuibtn64mangsq5	0
did:plc:a4vpio4bg7nnvmwolyyw5t72	0
did:plc:loot2p4c5gz6xatcjspobqrm	0
did:plc:xx756hysvjilmumidyexkzh3	0
did:plc:47hsxukgcnzitfhfdslcakja	0
did:plc:733lyjmxl5rvgbh76bcb2j6r	0
did:plc:xnxjgioez43mumziwmhxzn46	0
did:plc:m5nwg236u43w5mgx3tascc2d	0
did:plc:7kbrpoxrxa6cgegxrhdgihhp	0
did:plc:sy2o7maqdnt3vrjaqwo7sm7j	0
did:plc:or5tjmhsgmdsex5k3cdfkgfh	0
did:plc:dxwsf3lsynftxk2jldlpdv3s	0
did:plc:m62ifkrqjtpvhbg4wvsys6y7	0
did:plc:5apfcbvm5l3bmqgnuard3bru	0
did:plc:whvxfo7gai2ovvsrobeuxvss	0
did:plc:t3cc546x5i2gw5akjajuo752	0
did:plc:ollofweei5xcqrbq2dxn4jup	0
did:plc:vnp3p6bqotuidbbcuqnebdrq	0
did:plc:pg6g2ha3iw22l23zbm7wmkfv	0
did:plc:3263zwsgqmxqnhkb3f5gmpcg	0
did:plc:ajda5nid46zzyh26zym7nfyg	0
did:plc:urez4eczoayx4lgzvldsm4th	0
did:plc:r3mf7xpdqbprcfsiabnfboxh	0
did:plc:u4nocabmek2dhkbr22vhwl4u	0
did:plc:4xkzp5hphy3h4xwjr3zvb3xk	0
did:plc:oo5isyvpi4hjshmafwdq25oh	0
did:plc:jgkbst35foeza2tcjegytssc	0
did:plc:uozjiyiqafgiw32zzcp5tbvm	0
did:plc:653jhyt3ee53344pngkbxlyr	0
did:plc:qj24smdkdht7c7ismpqvk5cu	0
did:plc:abs5gpdaoewclqvdxiqmu5v3	0
did:plc:lbaqygdv54f7qo74nto3gf7a	0
did:plc:2us53jtpkkdo4g3hxgijmzg7	0
did:plc:xwkv464mhk3p27sufodajlhs	0
did:plc:7hjzmxqpgrheupxnhaibgup6	0
did:plc:itwnebfvdd7gsbivghsmyclf	0
did:plc:f57zzbhbslddi7bqs3pefx3e	0
did:plc:3czb52zwvqxgagootvb46hjm	0
did:plc:5j67qyrzfgqaq2dkpcraofbw	0
did:plc:q34kzzlwd6qqgtolnulm4g53	0
did:plc:35tzrlh5kfomqmz7hxifas6h	0
did:plc:dtvencuztm42fzz6xuz67pei	0
did:plc:vkviqca5kx5mabnvoux3cqkf	0
did:plc:q5jx6u4kcgzhi3e6wxlzjasa	0
did:plc:xepmxfhyda7slmah7x4hu7sc	0
did:plc:ocwjtnintif7q2esoqlymwov	0
did:plc:7y7w3emvvirrixpyt5sjysd4	0
did:plc:gr2ke6vjkf65dfgmjzduj67x	0
did:plc:asbgswdcmm2th2zmeyced7os	0
did:plc:g7sl2xosfmev6vzsdeom2za4	0
did:plc:acdsicocguvvehgjj47ryadu	0
did:plc:355llcllkbtydi4ecgmcmerf	0
did:plc:ifmzmaeacjmavkvuffgcleqe	0
did:plc:xvhyx65zq4jcmikzrq6eb6av	0
did:plc:c25fublijwdqsiuz2kkvudxn	0
did:plc:lgdd5qolmojl64zpvv5bpg2s	0
did:plc:heshqdgxjoyrwuawfv7x3iiu	0
did:plc:a5llspwo7ejfept2borfgr5f	0
did:plc:tdi4gwjo3fy7tyyj7vcrikxd	0
did:plc:5t7mfoqwvsxnjqi2hjanyonb	0
did:plc:js3c5maalnvalz33rwwgm6fl	0
did:plc:4v4vqz4p6fiv2cr376cw7jve	0
did:plc:77h7r7g77wm7uz2cowwck3ux	0
did:plc:l2akoiik7rzz3wiywgt5wvub	0
did:plc:mszlll4ww6q56ojr5tqdy7es	0
did:plc:mgyeongw4n2pyd4aels6wiao	0
did:plc:i2labakyzhgbqnpgsjo3ck5i	0
did:plc:gfwmgten25lovn3h75s67qky	0
did:plc:2ekxqs2wbwpqatay2k4urogh	0
did:plc:qookykwmikcr5qvhmzv6bejj	0
did:plc:c54t5jvqppbalhnf2dr4ipeo	0
did:plc:lmhcmerhnj3lyn6lo723c233	0
did:plc:vux2dlh25wx2spbnkx5smzq7	0
